['Aldehyde_Aryl', 'Ester_Enolizable']	CC(=O)Oc1ccccc1C=O	164.16	12
['Alkyl_Halide_Prim_Cl', 'Azide']	[N-]=[N+]=NCCCl	105.53	6
['Acetal_Alkyl', 'Vinyl_Bromide_Iodide']	COC1OCCC=C1Br	193.04	9
['nH_Heterocycle r5', 'nH_Heterocycle r6']	O=c1ccc2cc[nH]c2[nH]1	134.14	10
['Thiophenol', 'Amide_Secondary']	O=C1NCc2ccc(S)cc21	165.22	11
['DienoneAcyclic', 'DieneAcyclicTerminal']	C=C/C(C)=C/C(=O)C=C(C)C	150.22	11
['nH_Heterocycle r5', 'Silane_sp2_sp_allyl']	CC(C)[Si](C)(C)c1ncc[nH]1	168.32	11
['Enol_Ether_EWG', 'DieneCyclic']	O=C1CC2=C(CC=C2)O1	122.12	9
['Ketone_Enolizable', 'Boronic Acid_sp2']	CC(=O)c1cccc(B(O)O)c1	163.97	12
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Vinyl_Bromide_Iodide']	COC(=O)/C=C\Br	164.99	7
['Alcohol', 'Ester_NonEnolizable']	COC(=O)C(C)(C)O	118.13	8
['Hydrazine_NH2', 'Azide']	[N-]=[N+]=NCC(=O)NN	115.1	8
['Enamine', 'Alkyne_Internal']	CC(C)(C)C#CC/C=C/N	137.23	10
['Acetal_Alkyl', 'Isonitrile']	[C-]#[N+]CC(OC)OC	115.13	8
['Oxime', 'Ester_Enolizable']	COC(=O)CC/C(C)=N/O	145.16	10
['Phenol', 'Aryl_F-Cl_Activated']	C/C(=N/N)c1ccc(Cl)cc1O	184.63	12
['Amine_Secondary', 'Imide_SulfonimideH']	O=C1CNCC(=O)N1	114.1	8
['Alcohol_Allyl', 'Imide_SulfonimideH']	O=C1NC(=O)C2C=CC(O)CC12	167.16	12
['Alkene_Internal', 'Ketone_NonEnolizable']	CC(C)=CC(=O)c1ccccc1	160.22	12
['Oxirane_Terminal', 'Ester_Enolizable']	COC(=O)C1CO1	102.09	7
['ThioEster', 'Amide_Secondary']	CC(=O)SC1CNC(=O)C1	159.21	10
['Amide_Primary', 'Alkyne_Terminal']	C#CC(N)=O	69.06	5
['Enol_Ether_Alkyl', 'Internal_Michael_Acceptor_Aldehyde']	CO/C=C\C=O	86.09	6
['Amide_Tertiary', 'Amidine']	CN1CC(C(=N)N)CC1=O	141.17	10
['Acetal_Alkyl', 'Amide_Tertiary']	COC(OC)C(=O)N(C)C	147.17	10
['Amine_Primary', 'Ester_Enolizable']	COC(=O)CN	89.09	6
['Phenol', 'Oxirane_Terminal']	Oc1ccccc1C1CO1	136.15	10
['Enol_Ether_Alkyl', 'Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_H']	CO/C=C\C(C)=O	100.12	7
['Alkyl_Halide_Prim_ACT_Cl', 'Carbonate']	COC(=O)OCCl	124.52	7
['Ester_Enolizable', 'Anhydride']	CC(=O)OC1CC(=O)OC1=O	158.11	11
['DieneCyclic', 'Alkene_Terminal']	C=CC1(C)C(C)=C(C)C(C)=C1C	162.28	12
['Aldimine', 'Ketimine']	CCC1(C)CN=C(C)C=N1	138.21	10
['Alkene_Internal', 'Alkyne_Terminal']	C#C/C=C\C	66.1	5
['ThioAmide', 'Ketone_NonEnolizable']	NC(=S)C(=O)c1ccccc1	165.22	11
['Ketone_Enolizable', 'ThioAmide']	CC(=O)C(N)=S	103.15	6
['Nitrile _Enolizable', 'Acyl_Halide']	N#CCC(=O)Cl	103.51	6
['Carboxylic acid', 'Aryl_Iodide']	O=C(O)c1ccccc1I	248.02	10
['Amine_Secondary', 'Alkene_Terminal']	C=C1CNC1	69.11	5
['DieneAcyclicInternal', 'Alkyne_Terminal']	C#C/C=C/C1=C(C)CCCC1(C)C	174.29	13
['Azide', 'Nitrile']	N#Cc1cccc(N=[N+]=[N-])c1	144.14	11
['Amine_Primary', 'DiEWG_Cmpd_DiCarbonyl_Acyclic']	CC(=O)C(N)C(C)=O	115.13	8
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Alkene_Internal']	COC(=O)C1=CCC=CC1	138.17	10
['Ester_Enolizable', 'Alkene_Terminal']	C=CCOC(C)=O	100.12	7
['Carboxylic acid', 'DienoneCyclic']	N=C1C=CC(=O)C(C(=O)O)=C1	151.12	11
['Aldehyde_Aryl', 'Nitrile']	N#Cc1ccccc1C=O	131.13	10
['Ester_Enolizable', 'Nitroso']	COC(=O)CN(C)N=O	132.12	9
['Alcohol', 'Phosphonate_Enolizable']	COP(=O)(CCO)OC	154.1	9
['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_H', 'Acetal_Alkyl']	CC(C)OC1C=CC(=O)CO1	156.18	11
['Carboxylic acid', 'Ketone_NonEnolizable']	CC(C)(C)C(=O)C(=O)O	130.14	9
['Alcohol_Allyl', 'Terminal_Michael_Acceptor_Alkene_Ester']	C=C(CO)C(=O)OC	116.12	8
['Alcohol_Propargyl', 'Alkyne_Internal']	CCC#CCC#CCO	122.17	9
['Acetal_Alkyl', 'Alkyne_Terminal']	C#CCOCOC	100.12	7
['Alkyl_Halide_Prim_Br', 'ThioEster']	CC(=O)SCCBr	183.07	7
['Alcohol', 'DieneAcyclicInternal']	CC1=CCCC(C)(C)/C1=C\CC(C)O	194.32	14
['Enol_Ether_Alkyl', 'Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_Sub']	CCC(=O)/C(C)=C/OC	128.17	9
['Phosphonate_Enolizable', 'DieneAcyclicInternal']	C/C=C(C)/C=C/CP(=O)(OCC)OCC	232.26	15
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_H']	CC(=O)CC(=O)/C=C/c1ccccc1	188.23	14
['Alcohol', 'Sulfonamide_Sulfone_Enolizable']	CS(=O)(=O)OCCO	140.16	8
['Weinreb_Amide', 'Ester_NonEnolizable']	CONC(=O)C(=O)OC	133.1	9
['Carboxylic acid', 'Oxirane_Terminal']	O=C(O)C1CO1	88.06	6
['HydroxylamineN', 'Alkyne_Terminal']	C#CCNO	71.08	5
['Oxirane_Internal', 'Ester_Enolizable']	COC(=O)C1OC1C	116.12	8
['Ketimine', 'Ketone_Enolizable']	CC(=O)C1=NCCC1	111.14	8
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Amide_Primary']	CC(=O)CC(N)=O	101.11	7
['Enol_Ether_Alkyl', 'Terminal_Michael_Acceptor_Aldehyde']	C=C(C=O)OCc1ccccc1	162.19	12
['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_H', 'Ester_Enolizable']	COC(=O)C1C=CC(=O)C1	140.14	10
['Amine_Primary', 'Aryl_Iodide']	Nc1ccccc1I	219.02	8
['ThioAmide', 'Amide_Primary']	NC(=O)CC(N)=S	118.16	7
['nH_Heterocycle r5', 'Azo']	c1ccc(/N=N\c2ccc[nH]2)cc1	171.2	13
['Carboxylic acid', 'Sulfoxide_Enolizable']	CS(=O)CCC(=O)O	136.17	8
['Enamine', 'nH_Heterocycle r5']	CC(=O)/C=C(\C)Nc1nnc[nH]1	166.18	12
['ThioEster', 'Alkene_Internal']	CC(=O)SCC=C(C)C	144.24	9
['Carboxylic acid', 'DieneAcyclicInternal']	C/C=C\C=C\C(=O)O	112.13	8
['Acetal_Alkyl', 'Ureas']	COC(CNC(N)=O)OC	148.16	10
['Enol_Ether_EWG', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	COC(=O)/C(C)=C/OC(C)=O	158.15	11
['Amine_Primary', 'Vinyl_Chloride']	NC/C=C\Cl	91.54	5
['Alcohol_Allyl', 'Alkyne_Internal']	CCC#C/C=C/CO	110.16	8
['Alcohol', 'Alkyl_Halide_Prim_Cl']	OCCCl	80.51	4
['Oxime', 'Guanidine']	N=C1NC(=O)C(=NO)C(=O)N1	156.1	11
['Alcohol', 'Alkyne_Terminal']	C#CCCO	70.09	5
['Thiophenol', 'nH_Heterocycle r5']	Sc1cn[nH]n1	101.13	6
['Ketimine', 'Ester_Enolizable']	CCC1=NC(C(=O)OC)CC1	155.2	11
['nH_Heterocycle r5', 'Ureas']	CNC(=O)Nc1nnn[nH]1	142.12	10
['Nitrile _Enolizable', 'Nitrile']	CCC(C)(C#N)CC#N	122.17	9
['Alcohol_Allyl', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	CC1C=C(CO)C(=O)O1	128.13	9
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Nitroso']	COC(=O)C1=CCCN(N=O)C1	170.17	12
['Alcohol', 'Oxirane_Terminal']	OCC1CO1	74.08	5
['Alcohol_Allyl', 'Alkene_Terminal']	C=CCC(O)C=C	98.14	7
['Alcohol_Allyl', 'DieneAcyclicTerminal']	C=C/C=C(\C)CO	98.14	7
['Carboxylic acid', 'Alkyne_Internal']	CC#CC(=O)O	84.07	6
['Alcohol', 'Nitrile _Enolizable']	N#CCO	57.05	4
['Carboxylic acid', 'DieneCyclic']	O=C(O)C1C=CC=C1	110.11	8
['Enol_Ether_Alkyl', 'Carbonate']	C/C=C/OCC1COC(=O)O1	158.15	11
['Thiol ', 'Ester_Enolizable']	COC(=O)CS	106.15	6
['Phenol', 'Diazonium']	N#[N+]c1c(O)ccc2ccccc12	171.18	13
['Enol_Ether_EWG', 'Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_Sub']	CCC(=O)/C(C)=C/OC(C)=O	156.18	11
['Amine_Secondary', 'Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub']	CC(=O)C1=CCCC2CCC1N2	165.24	12
['Nitro_Enolizable', 'Alkene_Internal']	O=[N+]([O-])CC1=CCCCC1	141.17	10
['Alcohol', 'Alkyl_Halide_Tertiary_Cl']	CC1(Cl)CCCCC1O	148.63	9
['Aldehyde_sp3_NonEnolizable', 'Ketone_Enolizable']	CCC(=O)C(C)(C)C=O	128.17	9
['Aldehyde_Aryl', 'Amine_Secondary']	CNc1ccccc1C=O	135.17	10
['Enol_Ether_Alkyl', 'DieneCyclic']	COC1=CC=CCC1	110.16	8
['Ketimine', 'Nitrile']	C/N=C(\C#N)c1ccccc1	144.18	11
['Ketimine', 'Ester_NonEnolizable']	COC(=O)C1(C)C(C)=Nc2ccccc21	203.24	15
['Enol_Ether_EWG', 'Ester_Enolizable']	COC(=O)C/C=C/OC(C)=O	158.15	11
['Nitrile _Enolizable', 'Amide_Primary']	N#CCCC(N)=O	98.11	7
['Enamine_EWG', 'Nitro']	CC(=O)N/C=C/c1ccccc1[N+](=O)[O-]	206.2	15
['nH_Heterocycle r5', 'Alkene_Internal']	C/C=C\c1nc2ccccc2[nH]1	158.2	12
['Thiocyanate', 'Nitrile']	N#CSCc1ccccc1C#N	174.23	12
['Thiophenol', 'nH_Heterocycle r6']	S=c1cccc(S)[nH]1	143.24	8
['Phosphonate_Enolizable', 'Vinyl_Chloride']	C=C(Cl)CP(=O)(OCC)OCC	212.61	12
['Nitrile _Enolizable', 'ThioEster']	CC(=O)SCC#N	115.16	7
['Aldehyde_Enolizable', 'Thioacetal_CH']	CCSC(C=O)SCC	164.29	9
['Aryl_Bromide', 'Vinyl_Bromide_Iodide']	Br/C=C/c1ccccc1Br	261.94	10
['Carboxylic acid', 'Hydrazone']	Cc1ccc(N/N=C\C(=O)O)cc1	178.19	13
['Alcohol', 'Alkyl_Halide_Secondary_Cl']	CC(Cl)CO	94.54	5
['Internal_Michael_Acceptor_Alkene_C#N', 'DieneAcyclicInternal']	C/C=C/C=C\C#N	93.13	7
['Alkyl_Halide_Prim_ACT_I', 'Ester_Enolizable']	COC(=O)CI	199.98	6
['Ester_Enolizable', 'Vinyl_Chloride']	C=C(Cl)COC(C)=O	134.56	8
['Alkyl_Halide_Prim_ACT_Cl', 'Alkene_Terminal']	C=CCCl	76.53	4
['Thiocyanate', 'Ester_Enolizable']	CC(=O)OCCSC#N	145.18	9
['Alkyl_Halide_Prim_Cl', 'Amide_Secondary']	CNC(=O)CCCl	121.57	7
['Enol_Ether_EWG', 'DieneAcyclicTerminal']	C=C1C=CC(=O)O1	96.08	7
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Thiocyanate']	CC(=O)C(SC#N)C(C)=O	157.19	10
['Enamine_EWG', 'Enol_Ether_EWG']	CC(=O)N/C(C)=C(/C)OC(C)=O	171.2	12
['Amine_Secondary', 'Alkyl_Halide_Prim_Cl']	CNCCCl	93.56	5
['Alkyl_Halide_Prim_ACT_Br', 'Imide_SulfonimideH']	CC(=O)NC(=O)CBr	180	8
['Amide_Secondary', 'Vinyl_Bromide_Iodide']	O=C1C=C(Br)CN1	161.99	7
['Alkyl_Halide_Prim_ACT_Cl', 'ThioEster']	Cc1ccccc1SC(=O)CCl	200.69	12
['HydroxylamineN', 'Nitrile _Enolizable']	N#CCNO	72.07	5
['Internal_Michael_Acceptor_Alkene_C#N', 'Nitrile']	CC(C)(C)/C(C#N)=C\C#N	134.18	10
['nH_Heterocycle r5', 'SulfonylChloride']	O=S(=O)(Cl)c1cn[nH]c1	166.59	9
['SulfonylChloride', 'SemiUreas']	CC(C)(C)NC(=O)OS(=O)(=O)Cl	215.66	12
['Ester_Enolizable', 'Nitrile']	CC(=O)OC(C)(C)C#N	127.14	9
['Phenol', 'Internal_Michael_Acceptor_Aldehyde']	O=C/C=C\c1ccccc1O	148.16	11
['Ester_Enolizable', 'Sulfoxide_Enolizable']	COC(=O)CCCS(C)=O	164.23	10
['Amine_Primary', 'Enamine_EWG']	NC1CCCC2=C1CCC(=O)N2	166.22	12
['Amine_Primary', 'Ketone_Enolizable']	CC(=O)CN	73.09	5
['Alcohol', 'Azide']	[N-]=[N+]=NCCO	87.08	6
['Enol_Ether_Alkyl', 'Alkyl_Halide_Prim_ACT_Cl']	ClCC1=CCCCO1	132.59	8
['Aminal_Alkyl', 'SemiUreas']	COC(=O)N1CCCC1OC	159.19	11
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Terminal_Michael_Acceptor_Ketone']	C=CC(=O)C(C)C(=O)OC	142.15	10
['Ketone_Enolizable', 'Anhydride']	CCC(=O)C(=O)OC(C)=O	144.13	10
['Oxirane_Terminal', 'Ketone_Enolizable']	CC(=O)C1CO1	86.09	6
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Nitro']	COC(=O)/C=C\c1ccccc1[N+](=O)[O-]	207.18	15
['Oxirane_Terminal', 'Vinyl_Chloride']	C=C(Cl)C1CO1	104.54	6
['Alkyl_Halide_Prim_Br', 'Azide']	[N-]=[N+]=NCCBr	149.98	6
['Nitrile _Enolizable', 'Alkyl_Halide_Prim_Br']	N#CCCBr	133.98	5
['Amide_Tertiary', 'SulfonylChloride']	CN(C)C(=O)CS(=O)(=O)Cl	185.63	10
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Aryl_Bromide']	COC(=O)/C=C/c1ccccc1Br	241.08	13
['Alkyl_Halide_Prim_Br', 'Amide_Tertiary']	CN(C)C(=O)CCBr	180.04	8
['Amide_Primary', 'Aryl_F-Cl_Activated']	NC(=O)c1ccccc1Cl	155.58	10
['Carboxylic acid', 'Aryl_Bromide']	O=C(O)c1ccccc1Br	201.02	10
['Phenol', 'Thiophenol']	Oc1cccc(S)c1	126.18	8
['Hydrazine_NH2', 'Nitro']	NNc1ccccc1[N+](=O)[O-]	153.14	11
['Weinreb_Amide', 'Amide_Secondary']	CC(=O)NC1CONC1=O	144.13	10
['Ketone_Enolizable', 'Acyl_Halide']	CC(=O)C(=O)Cl	106.51	6
['Carboxylic acid', 'Internal_Michael_Acceptor_Alkene_C#N']	N#C/C=C/C(=O)O	97.07	7
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Acetal_Alkyl']	COC(=O)CC(=O)C(OC)OC	176.17	12
['Alcohol_Allyl', 'Alkyl_Halide_Prim_ACT_Br']	OC/C=C/CBr	151	6
['Thiophenol', 'Nitrile']	N#Cc1cccc(S)c1	135.19	9
['Thiol ', 'Nitro_Enolizable']	O=[N+]([O-])CCS	107.13	6
['Azide', 'Alkene_Terminal']	C=CCN=[N+]=[N-]	83.09	6
['Alcohol_Allyl', 'DieneAcyclicInternal']	C/C=C/C=C\CO	98.14	7
['Oxirane_Terminal', 'Oxirane_Internal']	C1CCC2(C3CO3)OC2C1	140.18	10
['Aldehyde_Enolizable', 'Alkyl_Halide_Prim_ACT_Br']	O=CCBr	122.95	4
['Sulfonamide_NH', 'nH_Heterocycle r6']	NS(=O)(=O)c1ccc(=O)[nH]c1	174.18	11
['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub', 'Vinyl_Bromide_Iodide']	O=C1CCC=C1Br	161	7
['Aldehyde_Carbonyl', 'Ester_NonEnolizable']	COC(=O)C=O	88.06	6
['Aldehyde_Enolizable', 'Amide_Tertiary']	CN1CC(C=O)CC1=O	127.14	9
['Alkyl_Halide_Prim_Br', 'Alkyl_Halide_Secondary_Br']	CC(Br)CBr	201.89	5
['Terminal_Michael_Acceptor_Alkene_S', 'Sulfonamide_NH']	C=CS(N)(=O)=O	107.13	6
['Thiol ', 'Ester_NonEnolizable']	COC(=O)C(C)(C)S	134.2	8
['Oxirane_Internal', 'Internal_Michael_Acceptor_Aldehyde']	CCCCCC1OC1/C=C/C=O	168.24	12
['nH_Heterocycle r5', 'Alkene_Terminal']	C=Cc1cnc[nH]1	94.12	7
['Alcohol', 'Alkyl_Halide_Prim_Br']	OCCBr	124.97	4
['Alcohol', 'Alkyne_Internal']	CC#CCCO	84.12	6
['Isocyanate', 'Acyl_Halide']	O=C=Nc1ccccc1C(=O)Cl	181.58	12
['Diazonium', 'Nitro']	N#[N+]c1ccccc1[N+](=O)[O-]	150.12	11
['Nitrile _Enolizable', 'Azide']	N#CCN=[N+]=[N-]	82.07	6
['Amine_Primary', 'Enol_Ether_Alkyl']	C=COCCN	87.12	6
['Thiol ', 'Alkene_Internal']	CC(C)=CCS	102.2	6
['Alcohol', 'Alkyl_Halide_Secondary_I']	OC1CCCCC1I	226.06	8
['Oxirane_Internal', 'Alkene_Internal']	C1=CC2OC2C1	82.1	6
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Ketone_Enolizable']	CC(=O)CC(=O)C(C)=O	128.13	9
['Hydrazine_NH2', 'Alkyne_Internal']	CC#CC(=O)NN	98.11	7
['Oxirane_Internal', 'Phosphonate_Enolizable']	CP1(=O)CC2OC2C1	132.1	8
['DiazoCH', 'Ketone_NonEnolizable']	[N-]=[N+]=CC(=O)c1ccccc1	146.15	11
['Anhydride', 'DieneCyclic']	O=C1OC(=O)C2C=CC=CC12	150.13	11
['Oxirane_Internal', 'Amide_Tertiary']	CC(=O)N1CC2OC2C1	127.14	9
['Enol_Ether_Alkyl', 'Alkene_Terminal']	C=CCOC=C	84.12	6
['Amine_Primary', 'Alkyl_Halide_Prim_Br']	NCCBr	123.98	4
['Alkyl_Halide_Prim_Br', 'Alkyl_Halide_Tertiary_Br']	CC(C)(Br)CBr	215.92	6
['Alcohol', 'Ketone_NonEnolizable']	CC1(O)Cc2ccccc2C1=O	162.19	12
['Amine_Secondary', 'Thiourea']	NC(=S)N1CCNCC1	145.23	9
['Azide', 'SulfonylChloride']	[N-]=[N+]=Nc1ccccc1S(=O)(=O)Cl	217.64	13
['Alkyl_Halide_Secondary_Cl', 'Imide_SulfonimideH']	O=C1NC(=O)C(Cl)C1c1ccccc1	209.63	14
['Hemiacetal', 'Ester_Enolizable']	COC(=O)C(O)OC	120.1	8
['Carboxylic acid', 'Nitrile _Enolizable']	N#CCC(=O)O	85.06	6
['Nitrile _Enolizable', 'Terminal_Michael_Acceptor_Alkene_C#N']	C=C(C#N)CCC#N	106.13	8
['Internal_Michael_Acceptor_Aldehyde', 'Vinyl_Chloride']	C/C=C(\Cl)C=O	104.54	6
['Aryl_Bromide', 'Ketone_NonEnolizable']	O=C1c2ccccc2-c2cccc(Br)c21	259.1	15
['Alkyl_Halide_Secondary_Cl', 'Amide_Secondary']	CNC(=O)C(C)Cl	121.57	7
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Ester_Enolizable']	COC(=O)/C=C/COC(C)=O	158.15	11
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Ureas']	CCOC(=O)C(NC(N)=O)C(=O)OCC	218.21	15
['ThioKetone', 'Ketone_NonEnolizable']	CC1(C)C(=O)C(C)(C)C1=S	156.25	10
['Thiophenol', 'Nitro']	O=[N+]([O-])c1cccc(S)c1	155.18	10
['HydroxylamineN', 'Ester_Enolizable']	CCOC(=O)CON	119.12	8
['ThioAmide', 'Ester_NonEnolizable']	COC(=O)C(C)(C)C(N)=S	161.23	10
['Oxirane_Terminal', 'Amide_Secondary']	CC(=O)NCC1CO1	115.13	8
['Oxirane_Terminal', 'Ureas']	CCCCNC(=O)NCC1CO1	172.23	12
['Carboxylic acid', 'Alkyl_Halide_Tertiary_Br']	CC(C)(Br)C(=O)O	167	7
['Oxirane_Terminal', 'Acetal_Alkyl']	CC1(C)OCC2(CO2)CO1	144.17	10
['SilylStannylChloride', 'Alkene_Internal']	Cl[Si](Cl)(Cl)C1CC=CCC1	215.58	10
['Alkyl_Halide_Prim_ACT_Br', 'Internal_Michael_Acceptor_Alkene_P']	CCOP(=O)(/C=C\CBr)OCC	257.06	12
['Internal_Michael_Acceptor_Alkene_Nitro', 'Ester_Enolizable']	CC(=O)Oc1ccccc1/C=C/[N+](=O)[O-]	207.18	15
['Internal_Michael_Acceptor_Alkene_Amide_Alpha_H', 'Amide_Secondary']	C/C=C\C(=O)N(C)CC(=O)NC	170.21	12
['Internal_Michael_Acceptor_Alkene_Nitro', 'Ketone_Enolizable']	CC(=O)C1CCCCC1/C=C/[N+](=O)[O-]	197.23	14
['Oxirane_Internal', 'Sulfoxide_Enolizable']	CC1(C)OC1CS(=O)c1ccccc1	210.3	14
['Enol_Ether_Alkyl', 'Oxirane_Terminal']	C=COCC1CO1	100.12	7
['Vinyl_Bromide_Iodide', 'Silane_sp2_sp_allyl']	C[Si](C)(C)/C=C\Br	179.13	7
['SilylStannylChloride', 'Alkene_Terminal']	C=C[Si](C)(C)Cl	120.65	6
['Acetal_Alkyl', 'Nitrile']	CCOC(C)(C#N)OCC	143.19	10
['Alcohol', 'Oxime']	C/C(=N/O)C(C)(C)O	117.15	8
['Alcohol_Allyl', 'Alkene_Internal']	C=CC(O)C/C=C\C	112.17	8
['Enol_Ether_Alkyl', 'Isocyanate']	CCO/C=C\C(=O)N=C=O	141.13	10
['Ester_Enolizable', 'Amidine']	COC(=O)CC(=N)N	116.12	8
['DieneCyclic', 'Alkyne_Terminal']	C#CC1=CC=CC1	90.12	7
['Nitrile _Enolizable', 'ThionoEster']	CC(=S)OCC#N	115.16	7
['Alkyl_Halide_Secondary_Cl', 'Alkene_Internal']	ClC1C=CCC1	102.56	6
['Acyl_Halide', 'Anhydride']	O=C(Cl)CC1CC(=O)OC1=O	176.55	11
['Ester_NonEnolizable', 'Amidine']	COC(=O)C(C)(C)C(=N)N	144.17	10
['Phenol', 'Azo']	Oc1cccc(/N=N/c2ccccc2)c1	198.23	15
['Amine_Secondary', 'DiEWG_Cmpd_DiCarbonyl_Acyclic']	CCOC(=O)C(NC)C(=O)OCC	189.21	13
['Amine_Primary', 'Hydrazine_NH2']	NCC(=O)NN	89.1	6
['Alkyl_Halide_Prim_ACT_Cl', 'Internal_Michael_Acceptor_Aldehyde']	C/C(C=O)=C\CCl	118.56	7
['ThionoEster', 'Alkene_Terminal']	C=CCOC(C)=S	116.19	7
['Allene', 'SemiUreas']	C=C=CN1CCOC1=O	125.13	9
['Alkyl_Halide_Secondary_I', 'Ketone_Enolizable']	O=C1CCC(I)C1	210.01	7
['Acyl_Halide', 'Alkene_Terminal']	C=CC(=O)Cl	90.51	5
['Phenol', 'ThioEster']	CCSC(=O)c1ccccc1O	182.24	12
['Alcohol_Allyl', 'Alkyne_Terminal']	C#C/C=C\CO	82.1	6
['Alcohol_Allyl', 'Alkyl_Halide_Prim_ACT_Cl']	OC/C=C\CCl	106.55	6
['Alkyl_Halide_Prim_ACT_Cl', 'Amide_Tertiary']	CN(C)C(=O)CCl	121.57	7
['Phenol', 'Ester_NonEnolizable']	COC(=O)c1ccccc1O	152.15	11
['Enol_Ether_Alkyl', 'Michael_Acceptor_Alkene_diEWG']	CCOC=C(C(C)=O)C(C)=O	156.18	11
['Isothiocyanate', 'Alkene_Internal']	C/C=C\C(=O)N=C=S	127.17	8
['Alkyl_Halide_Secondary_Cl', 'Ester_Enolizable']	COC(=O)C(C)Cl	122.55	7
['Enamine_EWG', 'Vinyl_Bromide_Iodide']	COC(=O)/C(NC(C)=O)=C(\C)Br	236.06	12
['Hydrazone', 'Nitro']	CN(C)/N=C/c1cccc([N+](=O)[O-])c1	193.21	14
['Amine_Secondary', 'Acyl_Halide']	CC(C)NCC(=O)Cl	135.59	8
['Internal_Michael_Acceptor_Alkene_S', 'Sulfonamide_NH']	NS(=O)(=O)/C=C\c1ccccc1	183.23	12
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Acetal_Alkyl']	CCOC(=O)/C=C/C(OC)OC	174.2	12
['Alcohol', 'DiEWG_Cmpd_DiCarbonyl_Cyclic']	CC(=O)C1CCC(C)(O)CC1=O	170.21	12
['Amine_Secondary', 'Amidine']	N=C(N)C1CCCN1	113.16	8
['Carboxylic acid', 'Aminal_Alkyl']	O=C(O)C1OCCN1Cc1ccccc1	207.23	15
['Aldimine', 'Alkene_Terminal']	C=C(C)/C=N/C(C)CC(C)C	153.27	11
['Oxime', 'Nitro']	O=[N+]([O-])c1ccccc1/C=N\O	166.14	12
['Vinyl_Chloride', 'DieneCyclic']	ClC1=CCC=C1	100.55	6
['Ketimine', 'Alkene_Internal']	CC/C(C)=C1\CC(C)(C)N=C1C	165.28	12
['Aldimine', 'Alkene_Internal']	CC(C)=C/C=N/C(C)(C)C	139.24	10
['Amide_Secondary', 'DieneAcyclicInternal']	C/C=C\C=C\C(=O)NCCCC	167.25	12
['Aldimine', 'Enol_Ether_Alkyl']	C=C(/C=N/CCCC)OC	141.21	10
['Alcohol_Allyl', 'Amide_Secondary']	O=C(NC/C=C\CO)c1ccccc1	191.23	14
['Oxime', 'DieneAcyclicInternal']	C/C=C\C=C\C=N/O	111.14	8
['nH_Heterocycle r6', 'Ester_Enolizable']	CC(=O)Oc1ccc[nH]c1=O	153.14	11
['Aldimine', 'Aryl_F-Cl_Activated']	Clc1ccccc1/C=N\c1ccccc1	215.68	15
['Ester_Enolizable', 'DieneAcyclicInternal']	C/C=C/C=C\COC(C)=O	140.18	10
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Ester_Enolizable']	CC/C=C(\CC(=O)OCC)C(=O)OCC	214.26	15
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'DieneAcyclicInternal']	C/C=C/C=C(\CC)C(=O)OCC	168.24	12
['Internal_Michael_Acceptor_Ketone_Acyclic_Alpha_Sub', 'Ketone_NonEnolizable']	C/C(=C\C(C)(C)C)C(=O)C(C)(C)C	182.31	13
['Hydrazine_NH1', 'Oxime']	O=C1NN(c2ccccc2)C(=O)/C1=N\O	205.17	15
['nH_Heterocycle r5', 'Amidine']	N=C(N)c1ccc[nH]1	109.13	8
['Oxirane_Terminal', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	O=C1OCC/C1=C\C1CO1	140.14	10
['Ester_Enolizable', 'DieneAcyclicTerminal']	C=C/C=C/CC(=O)OC	126.15	9
['nH_Heterocycle r5', 'Nitroso']	Cc1n[nH]c(C)c1N=O	125.13	9
['Aldimine', 'nH_Heterocycle r5']	C(=N\c1ccccc1)\c1ccc[nH]1	170.22	13
